,Major,Minor,DocumentDate,SalePrice,SqFtTotLiving,ZipCode,PricePerSqFt,date
324,55200.0,30.0,01/18/2019,1275000,3290,98115,387.53799392097267,2019-01-18
325,322604.0,9224.0,04/04/2019,775000,1520,98115,509.86842105263156,2019-04-04
326,721440.0,61.0,06/13/2019,726000,920,98115,789.1304347826087,2019-06-13
327,954720.0,1290.0,02/12/2019,820000,2820,98115,290.78014184397165,2019-02-12
328,924490.0,122.0,03/21/2019,1200000,2350,98115,510.63829787234044,2019-03-21
329,510140.0,2268.0,02/06/2019,579900,770,98115,753.1168831168832,2019-02-06
330,510140.0,4695.0,05/17/2019,490000,950,98115,515.7894736842105,2019-05-17
331,929430.0,345.0,03/21/2019,1480000,2820,98115,524.822695035461,2019-03-21
332,199520.0,285.0,04/17/2019,875000,1170,98115,747.8632478632478,2019-04-17
333,881540.0,870.0,05/08/2019,1875000,3180,98115,589.622641509434,2019-05-08
334,671670.0,160.0,05/23/2019,829000,1720,98115,481.9767441860465,2019-05-23
335,681410.0,305.0,01/08/2019,930000,2280,98115,407.89473684210526,2019-01-08
336,335950.0,335.0,07/01/2019,675000,1090,98115,619.2660550458716,2019-07-01
337,186940.0,5.0,04/26/2019,1049000,2640,98115,397.3484848484849,2019-04-26
338,43900.0,437.0,05/01/2019,1040000,2000,98115,520.0,2019-05-01
339,803170.0,194.0,07/08/2019,1100000,3160,98115,348.1012658227848,2019-07-08
340,954720.0,4820.0,06/14/2019,800000,1080,98115,740.7407407407408,2019-06-14
341,954720.0,1450.0,02/08/2019,530000,1050,98115,504.76190476190476,2019-02-08
342,882590.0,725.0,05/15/2019,900000,1480,98115,608.1081081081081,2019-05-15
343,336490.0,280.0,01/02/2019,887500,910,98115,975.2747252747253,2019-01-02
344,792010.0,20.0,05/14/2019,1480000,3580,98115,413.4078212290503,2019-05-14
345,32800.0,10.0,02/20/2019,900000,1430,98115,629.3706293706293,2019-02-20
346,717730.0,395.0,05/15/2019,1350000,2710,98115,498.1549815498155,2019-05-15
347,288770.0,545.0,01/11/2019,760000,2320,98115,327.58620689655174,2019-01-11
348,318660.0,335.0,02/01/2019,1130000,2200,98115,513.6363636363636,2019-02-01
349,186890.0,90.0,06/04/2019,815000,1880,98115,433.51063829787233,2019-06-04
350,671670.0,145.0,04/23/2019,2050000,2980,98115,687.9194630872483,2019-04-23
351,112504.0,9130.0,04/16/2019,2185000,3651,98115,598.4661736510545,2019-04-16
352,510040.0,2845.0,04/24/2019,982300,1030,98115,953.6893203883495,2019-04-24
353,753380.0,395.0,05/13/2019,1120000,1230,98115,910.569105691057,2019-05-13
354,742070.0,15.0,03/07/2019,1050000,2910,98115,360.82474226804123,2019-03-07
355,639200.0,1960.0,01/04/2019,725000,1750,98115,414.2857142857143,2019-01-04
356,955320.0,30.0,01/10/2019,845000,2390,98115,353.55648535564853,2019-01-10
357,342604.0,9031.0,06/12/2019,1235000,3010,98115,410.2990033222591,2019-06-12
358,742070.0,71.0,06/05/2019,1400525,2160,98115,648.3912037037037,2019-06-05
359,317560.0,40.0,04/02/2019,1990000,3810,98115,522.3097112860893,2019-04-02
360,952810.0,1226.0,01/08/2019,815000,1480,98115,550.6756756756756,2019-01-08
361,329080.0,180.0,03/19/2019,562500,670,98115,839.5522388059702,2019-03-19
362,892610.0,485.0,03/19/2019,1312000,2520,98115,520.6349206349206,2019-03-19
363,168140.0,110.0,05/01/2019,1165000,2290,98115,508.73362445414847,2019-05-01
364,42504.0,9159.0,01/29/2019,720000,1430,98115,503.4965034965035,2019-01-29
365,510040.0,3576.0,05/16/2019,168000,1170,98115,143.5897435897436,2019-05-16
366,717110.0,30.0,04/21/2019,608880,1310,98115,464.793893129771,2019-04-21
367,288320.0,175.0,02/15/2019,965000,2250,98115,428.8888888888889,2019-02-15
368,510140.0,2588.0,05/10/2019,700000,1580,98115,443.0379746835443,2019-05-10
369,536320.0,52.0,05/22/2019,1075000,2590,98115,415.05791505791507,2019-05-22
370,510040.0,4761.0,05/02/2019,862000,1850,98115,465.94594594594594,2019-05-02
371,271060.0,70.0,04/23/2019,760000,1050,98115,723.8095238095239,2019-04-23
372,565260.0,825.0,01/09/2019,1540000,3680,98115,418.4782608695652,2019-01-09
373,510140.0,4918.0,06/19/2019,785000,2270,98115,345.81497797356826,2019-06-19
374,797720.0,755.0,05/24/2019,1765000,3220,98115,548.1366459627329,2019-05-24
375,521020.0,216.0,04/11/2019,1057500,2630,98115,402.09125475285174,2019-04-11
376,860490.0,195.0,05/22/2019,765000,1620,98115,472.22222222222223,2019-05-22
377,726620.0,155.0,05/06/2019,985000,1510,98115,652.317880794702,2019-05-06
378,740970.0,745.0,06/18/2019,1065000,1660,98115,641.566265060241,2019-06-18
379,954720.0,2585.0,01/23/2019,730000,1600,98115,456.25,2019-01-23
380,717370.0,220.0,05/30/2019,1585000,2900,98115,546.551724137931,2019-05-30
381,322604.0,9393.0,04/30/2019,720000,2280,98115,315.7894736842105,2019-04-30
382,156610.0,86.0,07/09/2019,625000,1240,98115,504.03225806451616,2019-07-09
383,913810.0,310.0,03/13/2019,1630000,2990,98115,545.1505016722408,2019-03-13
384,42504.0,9178.0,04/09/2019,566500,1070,98115,529.4392523364486,2019-04-09
385,288770.0,121.0,01/24/2019,848000,2470,98115,343.31983805668017,2019-01-24
386,156610.0,265.0,07/08/2019,640000,1460,98115,438.35616438356163,2019-07-08
387,882590.0,435.0,05/01/2019,1370000,2470,98115,554.6558704453441,2019-05-01
388,32504.0,9210.0,05/09/2019,998000,1900,98115,525.2631578947369,2019-05-09
389,510140.0,5006.0,03/15/2019,450000,720,98115,625.0,2019-03-15
390,681360.0,870.0,02/20/2019,975000,2800,98115,348.2142857142857,2019-02-20
391,186890.0,2500.0,02/13/2019,1265000,3170,98115,399.05362776025237,2019-02-13
392,186890.0,2500.0,03/20/2019,1265000,3170,98115,399.05362776025237,2019-03-20
393,287860.0,1302.0,05/07/2019,810000,1510,98115,536.4238410596026,2019-05-07
394,892410.0,75.0,04/24/2019,1400000,1290,98115,1085.2713178294573,2019-04-24
395,565260.0,245.0,05/11/2019,910000,1560,98115,583.3333333333334,2019-05-11
396,199520.0,160.0,07/16/2019,850000,2100,98115,404.76190476190476,2019-07-16
397,510040.0,2743.0,07/02/2019,630000,1060,98115,594.3396226415094,2019-07-02
398,864150.0,261.0,03/14/2019,380000,830,98115,457.8313253012048,2019-03-14
399,317660.0,95.0,05/22/2019,1075000,2060,98115,521.8446601941747,2019-05-22
400,954720.0,1010.0,06/20/2019,1050000,2120,98115,495.2830188679245,2019-06-20
401,638600.0,25.0,05/02/2019,784900,2540,98115,309.01574803149606,2019-05-02
402,858540.0,70.0,06/27/2019,688000,820,98115,839.0243902439024,2019-06-27
403,913710.0,1353.0,07/12/2019,730000,1510,98115,483.44370860927154,2019-07-12
404,717780.0,90.0,04/01/2019,801000,1570,98115,510.1910828025478,2019-04-01
405,892560.0,5.0,04/24/2019,1118000,2460,98115,454.4715447154472,2019-04-24
406,342604.0,9210.0,04/30/2019,480000,2450,98115,195.91836734693877,2019-04-30
407,342604.0,9210.0,04/30/2019,480000,2450,98115,195.91836734693877,2019-04-30
408,317910.0,2095.0,06/04/2019,850000,1820,98115,467.032967032967,2019-06-04
409,322604.0,9116.0,04/25/2019,735000,1230,98115,597.560975609756,2019-04-25
410,321320.0,240.0,05/14/2019,1960000,3840,98115,510.4166666666667,2019-05-14
411,881540.0,55.0,04/18/2019,850000,1730,98115,491.32947976878614,2019-04-18
412,390810.0,26.0,06/03/2019,825000,1500,98115,550.0,2019-06-03
413,892410.0,480.0,04/17/2019,790000,920,98115,858.695652173913,2019-04-17
414,802420.0,2380.0,06/20/2019,600000,1980,98115,303.030303030303,2019-06-20
415,510040.0,3459.0,03/07/2019,565000,900,98115,627.7777777777778,2019-03-07
416,717730.0,25.0,04/22/2019,163258,1580,98115,103.32784810126583,2019-04-22
417,297980.0,265.0,04/05/2019,710000,2020,98115,351.48514851485146,2019-04-05
418,952810.0,4071.0,07/01/2019,675000,1090,98115,619.2660550458716,2019-07-01
419,893460.0,30.0,04/29/2019,985000,1460,98115,674.6575342465753,2019-04-29
420,38100.0,150.0,06/30/2019,1065000,2290,98115,465.0655021834061,2019-06-30
421,510040.0,1624.0,05/30/2019,260076,1980,98115,131.35151515151514,2019-05-30
422,864150.0,340.0,03/20/2019,475000,1150,98115,413.04347826086956,2019-03-20
423,565260.0,965.0,06/06/2019,750000,1700,98115,441.1764705882353,2019-06-06
424,639200.0,1550.0,06/21/2019,48997,1580,98115,31.010759493670886,2019-06-21
425,322604.0,9377.0,06/03/2019,675000,1280,98115,527.34375,2019-06-03
426,322604.0,9377.0,06/03/2019,675000,1280,98115,527.34375,2019-06-03
427,753380.0,675.0,04/16/2019,1250000,1400,98115,892.8571428571429,2019-04-16
428,688480.0,425.0,03/04/2019,850000,2060,98115,412.621359223301,2019-03-04
429,510140.0,647.0,03/28/2019,595000,1550,98115,383.8709677419355,2019-03-28
430,684470.0,945.0,03/25/2019,769990,2030,98115,379.30541871921184,2019-03-25
431,318810.0,505.0,05/02/2019,600000,1160,98115,517.2413793103449,2019-05-02
432,335950.0,135.0,07/15/2019,980000,2100,98115,466.6666666666667,2019-07-15
433,955320.0,73.0,04/03/2019,613000,1340,98115,457.46268656716416,2019-04-03
434,43400.0,100.0,05/24/2019,782000,2300,98115,340.0,2019-05-24
435,322604.0,9521.0,01/17/2019,691500,1920,98115,360.15625,2019-01-17
436,802420.0,240.0,04/04/2019,848000,2440,98115,347.5409836065574,2019-04-04
437,42504.0,9191.0,03/21/2019,1200000,2570,98115,466.9260700389105,2019-03-21
438,44200.0,60.0,02/25/2019,940000,1530,98115,614.3790849673203,2019-02-25
439,797720.0,1065.0,03/11/2019,965000,1860,98115,518.8172043010753,2019-03-11
440,318760.0,185.0,06/13/2019,750000,1870,98115,401.06951871657753,2019-06-13
441,507140.0,685.0,03/20/2019,755000,1420,98115,531.6901408450705,2019-03-20
442,317910.0,1960.0,06/11/2019,1420000,2940,98115,482.99319727891157,2019-06-11
443,726620.0,160.0,03/04/2019,932500,2490,98115,374.4979919678715,2019-03-04
444,684470.0,3205.0,01/04/2019,720000,2020,98115,356.43564356435644,2019-01-04
445,373590.0,1540.0,04/10/2019,599950,1320,98115,454.50757575757575,2019-04-10
446,521020.0,72.0,03/27/2019,570000,770,98115,740.2597402597403,2019-03-27
447,741020.0,321.0,06/21/2019,1565000,2980,98115,525.1677852348994,2019-06-21
448,881540.0,640.0,05/22/2019,935000,2250,98115,415.55555555555554,2019-05-22
449,881540.0,975.0,05/16/2019,793000,1270,98115,624.4094488188977,2019-05-16
450,802420.0,625.0,06/27/2019,830000,1050,98115,790.4761904761905,2019-06-27
451,125720.0,15.0,07/05/2019,650000,920,98115,706.5217391304348,2019-07-05
452,125720.0,15.0,07/11/2019,650000,920,98115,706.5217391304348,2019-07-11
453,510040.0,1495.0,04/16/2019,875000,2730,98115,320.5128205128205,2019-04-16
454,43100.0,100.0,06/06/2019,1025000,1950,98115,525.6410256410256,2019-06-06
455,792010.0,70.0,06/13/2019,525000,730,98115,719.1780821917808,2019-06-13
456,102504.0,9272.0,07/12/2019,1700000,2990,98115,568.561872909699,2019-07-12
457,797720.0,180.0,06/11/2019,665000,1370,98115,485.4014598540146,2019-06-11
458,952810.0,1285.0,03/12/2019,975000,2210,98115,441.1764705882353,2019-03-12
459,688480.0,385.0,05/03/2019,1200000,2740,98115,437.95620437956205,2019-05-03
460,684470.0,3160.0,02/12/2019,850000,2020,98115,420.7920792079208,2019-02-12
461,671670.0,790.0,03/26/2019,506000,1520,98115,332.89473684210526,2019-03-26
462,510140.0,4439.0,07/12/2019,848750,1540,98115,551.1363636363636,2019-07-12
463,536320.0,45.0,01/24/2019,600000,1520,98115,394.7368421052632,2019-01-24
464,684470.0,775.0,03/18/2019,785200,1770,98115,443.61581920903956,2019-03-18
465,510240.0,25.0,01/28/2019,677000,1380,98115,490.57971014492756,2019-01-28
466,335950.0,715.0,03/08/2019,619000,1020,98115,606.8627450980392,2019-03-08
467,318810.0,640.0,04/12/2019,695000,1000,98115,695.0,2019-04-12
468,527320.0,10.0,05/14/2019,910000,2360,98115,385.59322033898303,2019-05-14
469,322604.0,9221.0,05/15/2019,303500,1950,98115,155.64102564102564,2019-05-15
470,684470.0,365.0,06/05/2019,665000,1290,98115,515.5038759689922,2019-06-05
471,510140.0,4077.0,04/18/2019,760000,1200,98115,633.3333333333334,2019-04-18
472,929430.0,130.0,04/26/2019,2999000,1700,98115,1764.1176470588234,2019-04-26
473,717020.0,75.0,03/20/2019,925000,1820,98115,508.24175824175825,2019-03-20
474,528220.0,5.0,05/23/2019,904000,1850,98115,488.64864864864865,2019-05-23
475,610840.0,5.0,05/31/2019,817000,1560,98115,523.7179487179487,2019-05-31
476,13000.0,220.0,06/10/2019,880000,2160,98115,407.4074074074074,2019-06-10
477,717110.0,10.0,04/16/2019,598880,1340,98115,446.92537313432837,2019-04-16
478,717730.0,485.0,02/11/2019,475000,700,98115,678.5714285714286,2019-02-11
479,536320.0,270.0,05/01/2019,600000,1370,98115,437.95620437956205,2019-05-01
480,892360.0,145.0,01/21/2019,1550000,3340,98115,464.07185628742513,2019-01-21
481,900.0,50.0,07/09/2019,1420000,3650,98115,389.041095890411,2019-07-09
482,354490.0,40.0,04/05/2019,753000,1520,98115,495.39473684210526,2019-04-05
483,510140.0,5048.0,07/09/2019,730000,1600,98115,456.25,2019-07-09
484,740970.0,385.0,05/21/2019,1400000,2310,98115,606.060606060606,2019-05-21
485,716820.0,25.0,04/23/2019,650000,1420,98115,457.7464788732394,2019-04-23
486,354440.0,110.0,05/07/2019,655000,1450,98115,451.7241379310345,2019-05-07
487,322604.0,9019.0,04/09/2019,838000,1300,98115,644.6153846153846,2019-04-09
488,288770.0,1025.0,06/27/2019,847500,1510,98115,561.2582781456954,2019-06-27
489,892610.0,515.0,05/20/2019,2630000,1580,98115,1664.5569620253164,2019-05-20
490,750000.0,66.0,06/26/2019,945000,1940,98115,487.11340206185565,2019-06-26
491,892510.0,435.0,01/25/2019,700000,3370,98115,207.71513353115728,2019-01-25
492,322604.0,9444.0,07/03/2019,925000,2440,98115,379.0983606557377,2019-07-03
493,676920.0,25.0,06/04/2019,1940000,4370,98115,443.9359267734554,2019-06-04
494,710110.0,82.0,06/26/2019,1750000,3380,98115,517.7514792899408,2019-06-26
495,954720.0,1435.0,01/25/2019,599000,1010,98115,593.0693069306931,2019-01-25
496,913710.0,341.0,02/01/2019,1050000,2960,98115,354.72972972972974,2019-02-01
497,287860.0,70.0,06/06/2019,850000,1740,98115,488.5057471264368,2019-06-06
498,510140.0,4005.0,05/01/2019,575000,1550,98115,370.96774193548384,2019-05-01
499,179750.0,555.0,07/01/2019,860000,1800,98115,477.77777777777777,2019-07-01
500,802420.0,425.0,04/25/2019,618000,1380,98115,447.82608695652175,2019-04-25
501,802420.0,805.0,04/20/2019,851000,1970,98115,431.97969543147207,2019-04-20
502,541860.0,60.0,03/24/2019,1205000,2190,98115,550.2283105022831,2019-03-24
503,43900.0,515.0,07/09/2019,620000,1020,98115,607.843137254902,2019-07-09
504,565260.0,850.0,02/17/2019,767000,2380,98115,322.2689075630252,2019-02-17
505,186890.0,2295.0,05/20/2019,991000,1820,98115,544.5054945054945,2019-05-20
506,288770.0,690.0,05/20/2019,825000,1620,98115,509.25925925925924,2019-05-20
507,882590.0,285.0,02/19/2019,1350000,320,98115,4218.75,2019-02-19
508,882590.0,285.0,02/19/2019,1350000,2390,98115,564.8535564853556,2019-02-19
509,44600.0,26.0,02/19/2019,925000,1640,98115,564.0243902439024,2019-02-19
510,206110.0,135.0,04/10/2019,1000000,2330,98115,429.18454935622316,2019-04-10
511,288770.0,300.0,05/08/2019,825000,2010,98115,410.44776119402985,2019-05-08
512,952810.0,1074.0,05/03/2019,777000,1220,98115,636.8852459016393,2019-05-03
513,742070.0,90.0,05/27/2019,685000,1290,98115,531.0077519379845,2019-05-27
514,127930.0,145.0,05/15/2019,755000,1080,98115,699.074074074074,2019-05-15
515,318760.0,5.0,05/02/2019,850000,1390,98115,611.5107913669065,2019-05-02
516,892610.0,215.0,03/27/2019,950000,1240,98115,766.1290322580645,2019-03-27
517,394690.0,10.0,06/02/2019,811300,1820,98115,445.7692307692308,2019-06-02
518,186890.0,3150.0,05/08/2019,939500,1660,98115,565.9638554216867,2019-05-08
519,112504.0,9189.0,03/15/2019,1950000,3550,98115,549.2957746478874,2019-03-15
520,109300.0,5.0,05/14/2019,788000,1820,98115,432.967032967033,2019-05-14
521,610840.0,78.0,06/10/2019,735000,2020,98115,363.86138613861385,2019-06-10
522,614870.0,145.0,03/14/2019,974625,2230,98115,437.0515695067265,2019-03-14
523,288770.0,3395.0,05/22/2019,275000,2900,98115,94.82758620689656,2019-05-22
524,893410.0,10.0,03/08/2019,760000,1230,98115,617.8861788617886,2019-03-08
525,753380.0,605.0,05/19/2019,1600000,2050,98115,780.4878048780488,2019-05-19
526,407320.0,106.0,06/24/2019,320000,790,98115,405.0632911392405,2019-06-24
527,335950.0,576.0,04/24/2019,782000,1060,98115,737.7358490566038,2019-04-24
528,43900.0,365.0,06/20/2019,826600,1750,98115,472.34285714285716,2019-06-20
529,921290.0,215.0,07/03/2019,607500,1080,98115,562.5,2019-07-03
530,151380.0,165.0,02/22/2019,535000,720,98115,743.0555555555555,2019-02-22
531,102504.0,9186.0,06/24/2019,1525000,2290,98115,665.938864628821,2019-06-24
532,246440.0,525.0,01/29/2019,700000,1720,98115,406.9767441860465,2019-01-29
533,322604.0,9466.0,01/29/2019,695500,1880,98115,369.9468085106383,2019-01-29
534,565260.0,1090.0,03/21/2019,300000,1100,98115,272.72727272727275,2019-03-21
535,802420.0,2490.0,03/08/2019,320000,1080,98115,296.2962962962963,2019-03-08
536,892610.0,455.0,07/11/2019,1325000,2310,98115,573.5930735930735,2019-07-11
537,892510.0,35.0,04/24/2019,1620000,3320,98115,487.95180722891564,2019-04-24
538,910600.0,80.0,03/05/2019,1300000,2190,98115,593.6073059360731,2019-03-05
539,521020.0,427.0,01/09/2019,1187000,1860,98115,638.1720430107526,2019-01-09
540,393190.0,5.0,07/08/2019,825000,1570,98115,525.4777070063694,2019-07-08
541,892410.0,180.0,04/02/2019,1202650,2930,98115,410.4607508532423,2019-04-02
542,407430.0,15.0,07/15/2019,699000,1840,98115,379.89130434782606,2019-07-15
543,13000.0,250.0,05/28/2019,858000,3230,98115,265.6346749226006,2019-05-28
544,508140.0,690.0,01/08/2019,660000,1700,98115,388.2352941176471,2019-01-08
545,322604.0,9206.0,07/09/2019,453500,940,98115,482.4468085106383,2019-07-09
546,510140.0,2338.0,07/01/2019,1050000,1900,98115,552.6315789473684,2019-07-01
547,893460.0,110.0,04/16/2019,723300,830,98115,871.4457831325301,2019-04-16
548,802420.0,1870.0,04/04/2019,860000,2230,98115,385.6502242152466,2019-04-04
549,892360.0,220.0,06/03/2019,1400000,2040,98115,686.2745098039215,2019-06-03
550,797720.0,1045.0,05/17/2019,635000,900,98115,705.5555555555555,2019-05-17
551,633800.0,150.0,06/04/2019,1265000,2140,98115,591.1214953271028,2019-06-04
552,882590.0,570.0,06/04/2019,1165000,1940,98115,600.5154639175257,2019-06-04
553,510140.0,4440.0,06/29/2019,466350,1780,98115,261.9943820224719,2019-06-29
554,922140.0,735.0,06/24/2019,701000,1590,98115,440.8805031446541,2019-06-24
555,125720.0,205.0,04/02/2019,1360000,2940,98115,462.5850340136054,2019-04-02
556,186890.0,2450.0,07/10/2019,1080000,1880,98115,574.468085106383,2019-07-10
557,42504.0,9192.0,04/15/2019,1150000,2810,98115,409.2526690391459,2019-04-15
558,549920.0,35.0,03/05/2019,1549950,3470,98115,446.671469740634,2019-03-05
559,684470.0,2465.0,03/14/2019,575000,1870,98115,307.4866310160428,2019-03-14
560,815660.0,5.0,02/19/2019,592000,900,98115,657.7777777777778,2019-02-19
561,373590.0,1485.0,03/20/2019,865000,1270,98115,681.1023622047244,2019-03-20
562,684470.0,3445.0,03/16/2019,900000,1670,98115,538.9221556886228,2019-03-16
563,52504.0,9064.0,06/14/2019,590000,1510,98115,390.72847682119203,2019-06-14
564,186890.0,2585.0,05/01/2019,1050000,1910,98115,549.738219895288,2019-05-01
565,921340.0,110.0,06/04/2019,925000,1210,98115,764.4628099173553,2019-06-04
566,42504.0,9195.0,02/19/2019,700000,1420,98115,492.9577464788732,2019-02-19
567,510140.0,5539.0,01/17/2019,630000,1150,98115,547.8260869565217,2019-01-17
568,797720.0,1180.0,02/25/2019,635000,1620,98115,391.9753086419753,2019-02-25
569,921540.0,90.0,01/14/2019,590206,1210,98115,487.77355371900825,2019-01-14
570,921490.0,95.0,06/17/2019,995000,1950,98115,510.2564102564103,2019-06-17
571,393190.0,565.0,06/25/2019,990000,1680,98115,589.2857142857143,2019-06-25
572,186990.0,55.0,05/30/2019,850000,1680,98115,505.95238095238096,2019-05-30
573,954720.0,5630.0,05/23/2019,815000,1550,98115,525.8064516129032,2019-05-23
574,510140.0,543.0,04/01/2019,505000,2000,98115,252.5,2019-04-01
575,536320.0,153.0,06/04/2019,819999,1520,98115,539.4730263157895,2019-06-04
576,360750.0,390.0,05/22/2019,1175000,3290,98115,357.14285714285717,2019-05-22
577,536320.0,14.0,02/15/2019,955000,2430,98115,393.00411522633743,2019-02-15
578,322604.0,9137.0,07/09/2019,575000,1580,98115,363.9240506329114,2019-07-09
579,797420.0,822.0,05/15/2019,1250000,2600,98115,480.7692307692308,2019-05-15
580,240950.0,521.0,04/09/2019,1280500,3180,98115,402.67295597484275,2019-04-09
581,156610.0,470.0,04/03/2019,652000,1880,98115,346.8085106382979,2019-04-03
582,543030.0,155.0,07/01/2019,639380,1040,98115,614.7884615384615,2019-07-01
583,236430.0,194.0,02/07/2019,754000,1890,98115,398.94179894179894,2019-02-07
584,717110.0,90.0,04/29/2019,668880,1450,98115,461.29655172413794,2019-04-29
585,182480.0,115.0,06/04/2019,1137000,1730,98115,657.2254335260116,2019-06-04
586,44200.0,90.0,05/21/2019,939500,1410,98115,666.3120567375887,2019-05-21
